"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 27, 2020","1,959.69","1,977.27","1,978.07","1,950.83","234.05M","-0.83%"
"Aug 26, 2020","1,976.11","1,931.74","1,978.33","1,930.05","221.32M","2.44%"
"Aug 25, 2020","1,929.13","1,917.03","1,930.42","1,903.93","193.23M","0.47%"
"Aug 24, 2020","1,920.08","1,918.98","1,934.53","1,901.59","191.99M","0.71%"
"Aug 21, 2020","1,906.56","1,905.01","1,909.13","1,898.44","180.79M","0.13%"
"Aug 20, 2020","1,904.12","1,891.73","1,909.46","1,888.24","192.30M","0.21%"
"Aug 19, 2020","1,900.18","1,918.37","1,922.84","1,897.45","234.31M","-0.90%"
"Aug 18, 2020","1,917.52","1,899.72","1,922.13","1,890.79","267.83M","1.52%"
"Aug 17, 2020","1,888.87","1,878.46","1,892.94","1,876.63","180.57M","1.35%"
"Aug 14, 2020","1,863.80","1,867.90","1,868.57","1,853.99","180.97M","0.05%"
"Aug 13, 2020","1,862.82","1,867.02","1,878.94","1,861.27","141.82M","-0.05%"
"Aug 12, 2020","1,863.77","1,842.02","1,868.58","1,842.02","180.18M","1.98%"
"Aug 11, 2020","1,827.60","1,848.49","1,859.64","1,824.38","212.92M","-1.38%"
"Aug 10, 2020","1,853.16","1,855.83","1,858.83","1,833.56","182.51M","-0.00%"
"Aug 07, 2020","1,853.25","1,865.36","1,874.06","1,839.37","169.34M","-0.67%"
"Aug 06, 2020","1,865.79","1,851.57","1,871.77","1,846.76","155.24M","0.55%"
"Aug 05, 2020","1,855.60","1,842.67","1,857.42","1,836.00","188.90M","0.84%"
"Aug 04, 2020","1,840.12","1,818.70","1,840.14","1,818.26","170.57M","1.16%"
"Aug 03, 2020","1,819.02","1,832.00","1,832.83","1,815.32","176.52M","-0.26%"
"Jul 31, 2020","1,823.83","1,844.75","1,844.75","1,809.41","200.97M","1.55%"
"Jul 30, 2020","1,795.98","1,778.30","1,808.20","1,771.50","165.59M","0.33%"
"Jul 29, 2020","1,790.03","1,786.86","1,794.36","1,779.70","213.27M","0.82%"
"Jul 28, 2020","1,775.45","1,795.39","1,799.59","1,773.65","143.57M","-1.06%"
"Jul 27, 2020","1,794.47","1,790.97","1,802.97","1,776.15","166.23M","1.05%"
"Jul 24, 2020","1,775.85","1,751.11","1,787.73","1,743.64","142.15M","0.34%"
"Jul 23, 2020","1,769.84","1,810.49","1,810.49","1,759.79","182.07M","-2.10%"
"Jul 22, 2020","1,807.74","1,802.76","1,812.65","1,791.82","194.06M","0.05%"
"Jul 21, 2020","1,806.78","1,829.32","1,831.85","1,798.61","196.00M","-0.55%"
"Jul 20, 2020","1,816.86","1,762.71","1,820.11","1,759.06","172.28M","3.52%"
"Jul 17, 2020","1,755.13","1,771.04","1,775.27","1,749.66","159.54M","-1.01%"
"Jul 16, 2020","1,773.02","1,759.60","1,780.98","1,744.95","177.22M","0.09%"
"Jul 15, 2020","1,771.49","1,786.87","1,791.16","1,751.61","209.38M","-0.49%"
"Jul 14, 2020","1,780.18","1,760.18","1,782.03","1,721.03","192.35M","0.54%"
"Jul 13, 2020","1,770.56","1,832.34","1,862.61","1,763.59","214.80M","-2.12%"
"Jul 10, 2020","1,808.82","1,790.02","1,810.98","1,772.03","182.98M","1.40%"
"Jul 09, 2020","1,783.79","1,768.59","1,788.35","1,743.95","216.62M","1.53%"
"Jul 08, 2020","1,756.96","1,743.06","1,757.76","1,733.01","197.70M","1.32%"
"Jul 07, 2020","1,733.99","1,743.93","1,753.10","1,731.78","205.76M","-0.82%"
"Jul 06, 2020","1,748.37","1,716.25","1,748.44","1,715.56","181.72M","3.07%"
"Jul 02, 2020","1,696.26","1,711.01","1,725.04","1,692.79","181.04M","0.12%"
"Jul 01, 2020","1,694.15","1,652.66","1,700.55","1,652.66","217.44M","2.34%"
"Jun 30, 2020","1,655.42","1,629.00","1,661.77","1,625.45","204.15M","1.72%"
"Jun 29, 2020","1,627.39","1,617.27","1,629.54","1,595.44","221.34M","0.87%"
"Jun 26, 2020","1,613.30","1,653.05","1,657.36","1,611.65","451.64M","-2.14%"
"Jun 25, 2020","1,648.56","1,639.51","1,649.50","1,624.58","206.95M","0.44%"
"Jun 24, 2020","1,641.33","1,666.07","1,672.59","1,627.73","219.58M","-1.58%"
"Jun 23, 2020","1,667.61","1,664.84","1,681.42","1,662.76","192.01M","0.80%"
"Jun 22, 2020","1,654.35","1,635.10","1,654.45","1,632.68","209.74M","1.27%"
"Jun 19, 2020","1,633.67","1,646.96","1,646.96","1,625.58","354.92M","0.28%"
"Jun 18, 2020","1,629.06","1,628.16","1,632.52","1,621.00","208.10M","-0.07%"
"Jun 17, 2020","1,630.24","1,634.16","1,639.39","1,625.07","204.83M","0.53%"
"Jun 16, 2020","1,621.68","1,622.14","1,624.59","1,594.50","268.61M","2.23%"
"Jun 15, 2020","1,586.36","1,554.29","1,591.01","1,545.22","224.95M","0.85%"
"Jun 12, 2020","1,572.93","1,603.99","1,612.28","1,546.83","231.97M","-0.25%"
"Jun 11, 2020","1,576.91","1,604.46","1,633.51","1,576.21","289.26M","-3.54%"
"Jun 10, 2020","1,634.84","1,644.63","1,648.59","1,630.31","273.46M","0.27%"
"Jun 09, 2020","1,630.45","1,612.64","1,637.57","1,609.98","308.34M","0.93%"
"Jun 08, 2020","1,615.45","1,601.74","1,615.96","1,599.44","267.26M","0.92%"
"Jun 05, 2020","1,600.69","1,587.38","1,604.93","1,582.38","319.74M","1.36%"
"Jun 04, 2020","1,579.19","1,588.90","1,602.37","1,571.60","295.85M","-0.85%"
"Jun 03, 2020","1,592.70","1,587.77","1,597.15","1,584.05","270.22M","0.33%"
"Jun 02, 2020","1,587.42","1,579.65","1,587.43","1,571.42","272.30M","0.63%"
"Jun 01, 2020","1,577.45","1,569.52","1,579.99","1,567.55","225.39M","0.53%"
"May 29, 2020","1,569.14","1,552.33","1,569.55","1,544.93","337.65M","1.20%"
"May 28, 2020","1,550.47","1,555.34","1,573.13","1,546.49","296.75M","-0.43%"
"May 27, 2020","1,557.09","1,543.60","1,557.09","1,511.36","340.30M","0.91%"
"May 26, 2020","1,543.03","1,564.76","1,564.95","1,539.87","282.14M","0.04%"
"May 22, 2020","1,542.49","1,548.70","1,550.68","1,537.49","207.85M","-0.28%"
"May 21, 2020","1,546.89","1,558.73","1,568.97","1,536.73","295.99M","-0.52%"
"May 20, 2020","1,555.04","1,560.49","1,561.35","1,546.44","250.51M","0.87%"
"May 19, 2020","1,541.58","1,547.72","1,562.80","1,541.40","260.48M","-0.29%"
"May 18, 2020","1,546.12","1,538.03","1,550.38","1,531.87","278.26M","1.73%"
"May 15, 2020","1,519.77","1,490.19","1,520.05","1,489.08","277.80M","1.36%"
"May 14, 2020","1,499.34","1,477.24","1,499.76","1,471.37","235.52M","0.79%"
"May 13, 2020","1,487.57","1,499.25","1,515.79","1,473.19","233.81M","-0.54%"
"May 12, 2020","1,495.60","1,531.56","1,534.32","1,495.60","184.62M","-2.02%"
"May 11, 2020","1,526.41","1,509.10","1,534.59","1,507.44","194.30M","0.87%"
"May 08, 2020","1,513.21","1,504.88","1,513.45","1,500.07","201.96M","1.21%"
"May 07, 2020","1,495.15","1,500.14","1,504.13","1,488.73","208.40M","0.56%"
"May 06, 2020","1,486.83","1,486.97","1,496.29","1,477.86","200.34M","0.64%"
"May 05, 2020","1,477.41","1,484.91","1,491.12","1,472.60","241.88M","0.57%"
"May 04, 2020","1,468.99","1,437.93","1,469.37","1,436.12","188.59M","1.41%"
"May 01, 2020","1,448.54","1,458.14","1,471.04","1,437.24","199.30M","-3.89%"
"Apr 30, 2020","1,507.20","1,498.90","1,509.85","1,487.15","291.99M","0.77%"
"Apr 29, 2020","1,495.66","1,482.45","1,504.90","1,470.55","254.62M","1.78%"
"Apr 28, 2020","1,469.57","1,497.85","1,500.79","1,467.57","280.11M","-1.13%"
"Apr 27, 2020","1,486.34","1,494.80","1,500.38","1,483.92","238.88M","0.40%"
"Apr 24, 2020","1,480.41","1,470.49","1,484.51","1,456.73","231.10M","1.49%"
"Apr 23, 2020","1,458.62","1,458.27","1,475.09","1,454.29","273.27M","0.35%"
"Apr 22, 2020","1,453.57","1,454.88","1,462.66","1,444.55","296.18M","1.17%"
"Apr 21, 2020","1,436.73","1,466.82","1,469.96","1,421.65","215.83M","-2.29%"
"Apr 20, 2020","1,470.42","1,475.34","1,494.31","1,469.93","203.44M","-0.44%"
"Apr 17, 2020","1,476.99","1,472.59","1,481.01","1,453.97","245.50M","0.64%"
"Apr 16, 2020","1,467.57","1,446.50","1,490.95","1,443.15","216.80M","2.52%"
"Apr 15, 2020","1,431.54","1,415.17","1,445.28","1,413.66","214.69M","-0.76%"
"Apr 14, 2020","1,442.56","1,403.31","1,447.02","1,398.05","231.52M","4.40%"
"Apr 13, 2020","1,381.74","1,342.49","1,387.14","1,339.62","214.41M","2.73%"
"Apr 09, 2020","1,345.02","1,340.30","1,355.16","1,335.72","297.41M","0.64%"
"Apr 08, 2020","1,336.50","1,325.26","1,339.64","1,315.28","238.32M","1.75%"
"Apr 07, 2020","1,313.57","1,339.19","1,343.78","1,311.21","320.94M","0.26%"
"Apr 06, 2020","1,310.15","1,263.76","1,312.18","1,256.94","303.93M","6.37%"
"Apr 03, 2020","1,231.74","1,238.48","1,246.18","1,218.63","303.59M","-1.16%"
"Apr 02, 2020","1,246.16","1,225.86","1,249.06","1,220.01","272.62M","0.88%"
"Apr 01, 2020","1,235.32","1,241.96","1,257.85","1,226.03","263.73M","-2.74%"
"Mar 31, 2020","1,270.08","1,280.59","1,295.47","1,267.11","268.07M","-1.30%"
"Mar 30, 2020","1,286.82","1,264.42","1,289.68","1,253.34","224.14M","2.82%"
"Mar 27, 2020","1,251.53","1,256.27","1,280.70","1,246.90","234.05M","-2.35%"
"Mar 26, 2020","1,281.66","1,236.14","1,281.66","1,235.17","302.43M","4.53%"
"Mar 25, 2020","1,226.06","1,241.20","1,264.38","1,217.85","334.27M","-1.40%"
"Mar 24, 2020","1,243.45","1,233.10","1,244.69","1,216.11","329.82M","4.47%"
"Mar 23, 2020","1,190.23","1,163.35","1,202.93","1,146.37","321.13M","1.92%"
"Mar 20, 2020","1,167.76","1,227.53","1,245.70","1,159.81","353.90M","-3.27%"
"Mar 19, 2020","1,207.27","1,189.87","1,242.84","1,167.24","325.40M","2.16%"
"Mar 18, 2020","1,181.78","1,159.35","1,201.08","1,128.70","374.82M","-2.41%"
"Mar 17, 2020","1,211.02","1,173.39","1,227.81","1,124.32","395.50M","6.61%"
"Mar 16, 2020","1,135.92","1,165.82","1,213.79","1,131.75","321.58M","-10.39%"
"Mar 13, 2020","1,267.57","1,225.61","1,267.62","1,184.11","317.25M","6.91%"
"Mar 12, 2020","1,185.60","1,244.09","1,256.79","1,183.78","341.16M","-9.30%"
"Mar 11, 2020","1,307.17","1,341.97","1,347.26","1,293.59","261.82M","-4.51%"
"Mar 10, 2020","1,368.90","1,343.83","1,369.00","1,307.84","249.87M","4.60%"
"Mar 09, 2020","1,308.65","1,307.42","1,344.25","1,291.22","266.01M","-4.92%"
"Mar 06, 2020","1,376.40","1,360.69","1,382.95","1,346.20","235.29M","-1.03%"
"Mar 05, 2020","1,390.74","1,403.02","1,420.03","1,380.87","230.02M","-2.62%"
"Mar 04, 2020","1,428.22","1,397.19","1,428.82","1,387.74","205.06M","3.77%"
"Mar 03, 2020","1,376.35","1,413.55","1,432.18","1,364.10","237.23M","-2.25%"
"Mar 02, 2020","1,407.99","1,362.22","1,408.17","1,348.40","256.56M","4.39%"
"Feb 28, 2020","1,348.72","1,330.54","1,354.77","1,311.57","310.57M","-1.36%"
"Feb 27, 2020","1,367.28","1,397.75","1,423.74","1,367.04","259.35M","-4.06%"
"Feb 26, 2020","1,425.16","1,431.43","1,450.25","1,418.46","214.21M","0.17%"
"Feb 25, 2020","1,422.72","1,461.43","1,469.44","1,419.58","200.91M","-2.16%"
"Feb 24, 2020","1,454.16","1,458.16","1,469.61","1,444.39","172.98M","-3.02%"
"Feb 21, 2020","1,499.37","1,513.52","1,516.43","1,494.85","148.21M","-1.32%"
"Feb 20, 2020","1,519.42","1,516.61","1,523.03","1,499.60","166.30M","0.08%"
"Feb 19, 2020","1,518.14","1,519.17","1,524.05","1,517.65","120.61M","0.24%"
"Feb 18, 2020","1,514.49","1,502.89","1,519.15","1,502.74","144.83M","0.67%"
"Feb 14, 2020","1,504.45","1,510.09","1,512.76","1,500.12","108.99M","-0.17%"
"Feb 13, 2020","1,507.01","1,499.97","1,514.73","1,498.71","116.78M","0.01%"
"Feb 12, 2020","1,506.83","1,502.25","1,508.66","1,499.65","119.40M","0.78%"
"Feb 11, 2020","1,495.10","1,494.00","1,503.95","1,488.33","116.32M","0.55%"
"Feb 10, 2020","1,486.98","1,468.69","1,487.28","1,468.27","118.98M","1.23%"
"Feb 07, 2020","1,468.95","1,460.58","1,476.00","1,458.79","116.84M","0.28%"
"Feb 06, 2020","1,464.79","1,465.18","1,469.26","1,459.68","128.54M","0.09%"
"Feb 05, 2020","1,463.44","1,463.86","1,468.45","1,452.51","160.82M","0.78%"
"Feb 04, 2020","1,452.15","1,443.52","1,457.15","1,440.92","152.20M","1.63%"
"Feb 03, 2020","1,428.87","1,428.58","1,446.56","1,428.58","148.99M","0.40%"
"Jan 31, 2020","1,423.22","1,450.49","1,451.18","1,420.43","191.69M","1.20%"
"Jan 30, 2020","1,406.34","1,398.04","1,407.26","1,393.98","127.06M","0.20%"
"Jan 29, 2020","1,403.54","1,410.84","1,415.88","1,403.34","134.73M","-0.23%"
"Jan 28, 2020","1,406.80","1,399.37","1,411.58","1,396.17","113.84M","0.93%"
"Jan 27, 2020","1,393.81","1,384.47","1,400.22","1,381.24","126.16M","-0.90%"
"Jan 24, 2020","1,406.51","1,424.26","1,424.87","1,398.87","133.06M","-1.03%"
"Jan 23, 2020","1,421.15","1,412.09","1,422.92","1,406.19","129.83M","0.51%"
"Jan 22, 2020","1,413.94","1,419.54","1,424.68","1,412.63","133.11M","-0.30%"
"Jan 21, 2020","1,418.25","1,409.17","1,418.84","1,407.43","167.38M","0.54%"
"Jan 17, 2020","1,410.60","1,414.11","1,414.71","1,407.67","146.72M","0.04%"
"Jan 16, 2020","1,410.10","1,408.97","1,410.91","1,404.31","130.12M","0.76%"
"Jan 15, 2020","1,399.49","1,400.19","1,405.08","1,395.29","156.62M","-0.40%"
"Jan 14, 2020","1,405.11","1,407.25","1,408.59","1,400.14","140.22M","-0.26%"
"Jan 13, 2020","1,408.78","1,406.39","1,410.63","1,402.16","153.72M","0.32%"
"Jan 10, 2020","1,404.24","1,415.89","1,415.89","1,402.28","147.12M","-0.66%"
"Jan 09, 2020","1,413.52","1,412.89","1,418.75","1,409.47","178.98M","0.54%"
"Jan 08, 2020","1,405.87","1,401.35","1,413.20","1,400.96","180.12M","0.07%"
"Jan 07, 2020","1,404.84","1,407.04","1,409.29","1,399.84","150.55M","-0.28%"
"Jan 06, 2020","1,408.76","1,388.81","1,408.87","1,387.63","160.44M","0.80%"
"Jan 03, 2020","1,397.60","1,391.34","1,402.66","1,391.34","128.65M","-0.76%"
"Jan 02, 2020","1,408.30","1,403.58","1,408.30","1,395.92","158.34M","1.07%"
"Dec 31, 2019","1,393.40","1,390.60","1,394.98","1,386.88","105.53M","0.02%"
"Dec 30, 2019","1,393.18","1,403.70","1,405.58","1,391.01","104.53M","-0.65%"
"Dec 27, 2019","1,402.30","1,409.19","1,413.12","1,399.72","96.18M","-0.12%"
"Dec 26, 2019","1,403.96","1,386.49","1,404.06","1,386.49","87.45M","1.53%"
"Dec 24, 2019","1,382.81","1,381.69","1,384.09","1,381.28","46.61M","0.16%"
"Dec 23, 2019","1,380.54","1,386.38","1,386.96","1,379.83","117.28M","-0.33%"
"Dec 20, 2019","1,385.11","1,387.54","1,388.68","1,383.65","228.01M","0.14%"
"Dec 19, 2019","1,383.15","1,374.41","1,383.65","1,373.93","146.11M","0.65%"
"Dec 18, 2019","1,374.15","1,378.89","1,380.80","1,374.15","161.34M","-0.16%"
"Dec 17, 2019","1,376.34","1,369.39","1,377.59","1,368.89","158.12M","0.88%"
"Dec 16, 2019","1,364.38","1,362.86","1,367.55","1,361.46","165.63M","0.44%"
"Dec 13, 2019","1,358.37","1,360.84","1,361.11","1,352.64","148.89M","-0.17%"
"Dec 12, 2019","1,360.66","1,352.49","1,363.31","1,350.47","164.59M","0.59%"
"Dec 11, 2019","1,352.69","1,351.12","1,353.27","1,345.01","159.99M","0.20%"
"Dec 10, 2019","1,349.98","1,354.76","1,355.32","1,347.91","159.77M","-0.45%"
"Dec 09, 2019","1,356.03","1,354.44","1,363.19","1,353.68","162.19M","0.03%"
"Dec 06, 2019","1,355.62","1,354.84","1,358.22","1,354.07","151.03M","0.76%"
"Dec 05, 2019","1,345.42","1,354.09","1,354.24","1,342.44","166.41M","-0.51%"
"Dec 04, 2019","1,352.28","1,355.32","1,360.54","1,351.63","156.58M","0.04%"
"Dec 03, 2019","1,351.69","1,351.14","1,352.15","1,342.96","171.58M","-0.93%"
"Dec 02, 2019","1,364.35","1,377.84","1,378.09","1,357.49","168.93M","-0.85%"
"Nov 29, 2019","1,376.07","1,385.27","1,387.90","1,375.85","79.59M","-0.71%"
"Nov 27, 2019","1,385.92","1,379.99","1,386.89","1,378.51","141.92M","0.66%"
"Nov 26, 2019","1,376.79","1,366.54","1,377.21","1,366.34","291.49M","0.65%"
"Nov 25, 2019","1,367.86","1,360.97","1,368.41","1,360.97","207.02M","0.80%"
"Nov 22, 2019","1,357.07","1,356.35","1,357.26","1,349.05","207.29M","0.27%"
"Nov 21, 2019","1,353.47","1,357.69","1,360.37","1,351.42","220.78M","-0.22%"
"Nov 20, 2019","1,356.51","1,358.30","1,366.16","1,347.42","244.11M","-0.15%"
"Nov 19, 2019","1,358.59","1,367.87","1,367.93","1,354.19","223.76M","-1.05%"
"Nov 18, 2019","1,372.97","1,364.96","1,374.10","1,362.68","169.27M","0.56%"
"Nov 15, 2019","1,365.38","1,369.19","1,369.52","1,361.94","153.00M","0.03%"
"Nov 14, 2019","1,364.99","1,361.08","1,368.29","1,356.97","149.42M","0.57%"
"Nov 13, 2019","1,357.30","1,359.61","1,360.76","1,353.07","137.61M","-0.40%"
"Nov 12, 2019","1,362.70","1,363.19","1,368.23","1,358.88","154.94M","0.07%"
"Nov 11, 2019","1,361.75","1,360.19","1,362.93","1,356.94","147.90M","-0.25%"
"Nov 08, 2019","1,365.19","1,366.29","1,366.80","1,359.37","151.33M","-0.17%"
"Nov 07, 2019","1,367.56","1,373.37","1,378.71","1,365.48","155.13M","-0.02%"
"Nov 06, 2019","1,367.80","1,369.68","1,369.68","1,361.93","166.11M","-0.05%"
"Nov 05, 2019","1,368.51","1,368.36","1,370.74","1,362.79","205.21M","0.09%"
"Nov 04, 2019","1,367.33","1,366.29","1,371.02","1,365.63","141.84M","0.49%"
"Nov 01, 2019","1,360.65","1,357.03","1,361.62","1,354.34","137.97M","0.82%"
"Oct 31, 2019","1,349.63","1,355.70","1,359.81","1,344.25","159.46M","-0.59%"
"Oct 30, 2019","1,357.60","1,346.68","1,359.27","1,345.50","128.44M","0.77%"
"Oct 29, 2019","1,347.16","1,357.24","1,357.44","1,346.54","124.57M","-0.88%"
"Oct 28, 2019","1,359.09","1,350.42","1,360.16","1,349.81","142.45M","0.71%"
"Oct 25, 2019","1,349.45","1,327.25","1,352.68","1,326.95","112.65M","-0.14%"
"Oct 24, 2019","1,351.29","1,349.72","1,354.41","1,345.57","116.32M","0.43%"
"Oct 23, 2019","1,345.50","1,348.63","1,348.99","1,341.80","117.99M","-0.39%"
"Oct 22, 2019","1,350.74","1,358.35","1,359.26","1,349.27","131.22M","-0.53%"
"Oct 21, 2019","1,357.93","1,354.94","1,359.54","1,350.40","132.79M","0.49%"
"Oct 18, 2019","1,351.26","1,362.91","1,364.95","1,347.42","176.18M","-1.00%"
"Oct 17, 2019","1,364.88","1,366.84","1,369.56","1,360.62","155.49M","0.76%"
"Oct 16, 2019","1,354.56","1,349.45","1,356.91","1,349.45","133.12M","0.39%"
"Oct 15, 2019","1,349.30","1,338.40","1,352.57","1,338.38","124.87M","1.02%"
"Oct 14, 2019","1,335.70","1,335.41","1,339.35","1,332.49","109.86M","-0.13%"
"Oct 11, 2019","1,337.41","1,336.65","1,347.25","1,334.88","147.94M","1.07%"
"Oct 10, 2019","1,323.21","1,312.96","1,327.23","1,312.20","130.35M","0.76%"
"Oct 09, 2019","1,313.22","1,310.74","1,317.30","1,307.18","109.30M","0.85%"
"Oct 08, 2019","1,302.14","1,306.60","1,317.00","1,302.12","135.73M","-0.92%"
"Oct 07, 2019","1,314.28","1,315.11","1,321.66","1,309.69","130.79M","-0.30%"
"Oct 04, 2019","1,318.21","1,306.18","1,318.66","1,305.92","128.63M","1.01%"
"Oct 03, 2019","1,305.06","1,298.22","1,305.16","1,278.68","152.85M","0.38%"
"Oct 02, 2019","1,300.18","1,312.45","1,313.15","1,294.39","162.93M","-1.57%"
"Oct 01, 2019","1,320.87","1,330.12","1,336.26","1,319.35","142.37M","-0.32%"
"Sep 30, 2019","1,325.11","1,317.64","1,326.25","1,316.27","128.49M","0.73%"
"Sep 27, 2019","1,315.51","1,326.16","1,326.46","1,307.99","126.84M","-0.34%"
"Sep 26, 2019","1,320.06","1,329.08","1,330.21","1,314.30","121.10M","-0.66%"
"Sep 25, 2019","1,328.86","1,319.85","1,331.31","1,310.06","126.49M","0.94%"
"Sep 24, 2019","1,316.52","1,337.31","1,342.55","1,313.49","151.79M","-1.22%"
"Sep 23, 2019","1,332.76","1,326.70","1,335.98","1,326.40","135.22M","0.06%"
"Sep 20, 2019","1,331.99","1,349.11","1,353.22","1,331.58","310.77M","-1.29%"
"Sep 19, 2019","1,349.36","1,354.99","1,356.72","1,348.00","151.46M","-0.28%"
"Sep 18, 2019","1,353.13","1,354.99","1,355.88","1,339.78","154.98M","-0.27%"
"Sep 17, 2019","1,356.82","1,344.66","1,357.30","1,343.85","173.14M","0.61%"
"Sep 16, 2019","1,348.63","1,357.78","1,359.93","1,346.82","151.73M","-1.34%"
"Sep 13, 2019","1,367.01","1,366.85","1,371.49","1,364.77","164.03M","0.12%"
"Sep 12, 2019","1,365.31","1,364.78","1,374.17","1,363.75","218.68M","0.38%"
"Sep 11, 2019","1,360.10","1,357.40","1,365.04","1,354.15","211.36M","-0.04%"
"Sep 10, 2019","1,360.59","1,357.60","1,361.66","1,349.60","240.43M","-0.12%"
"Sep 09, 2019","1,362.17","1,360.91","1,367.94","1,356.27","223.08M","0.46%"
"Sep 06, 2019","1,355.89","1,355.52","1,359.76","1,352.06","179.42M","0.17%"
"Sep 05, 2019","1,353.63","1,341.62","1,355.89","1,341.62","229.62M","1.71%"
"Sep 04, 2019","1,330.89","1,328.33","1,332.50","1,322.29","204.59M","0.78%"
"Sep 03, 2019","1,320.55","1,317.74","1,329.36","1,316.16","200.16M","-0.32%"
"Aug 30, 2019","1,324.76","1,337.71","1,337.71","1,319.21","195.15M","-0.57%"
"Aug 29, 2019","1,332.29","1,326.32","1,335.08","1,325.05","231.28M","1.54%"
"Aug 28, 2019","1,312.05","1,296.63","1,313.58","1,293.30","184.21M","0.94%"
"Aug 27, 2019","1,299.89","1,308.66","1,309.62","1,293.83","188.37M","-0.19%"
"Aug 26, 2019","1,302.39","1,300.18","1,302.55","1,289.94","175.01M","0.99%"
"Aug 23, 2019","1,289.62","1,313.61","1,320.04","1,285.39","251.17M","-2.55%"
"Aug 22, 2019","1,323.38","1,325.73","1,330.67","1,315.06","260.56M","0.13%"
"Aug 21, 2019","1,321.61","1,317.01","1,323.05","1,316.96","255.30M","1.82%"
"Aug 20, 2019","1,298.00","1,302.40","1,307.11","1,298.00","213.06M","-0.31%"
"Aug 19, 2019","1,302.10","1,302.17","1,307.06","1,298.91","180.72M","1.32%"
"Aug 16, 2019","1,285.11","1,278.27","1,289.64","1,278.27","178.66M","1.16%"
"Aug 15, 2019","1,270.35","1,277.33","1,281.13","1,257.53","229.48M","0.52%"
"Aug 14, 2019","1,263.81","1,285.82","1,285.82","1,263.49","277.22M","-3.23%"
"Aug 13, 2019","1,305.93","1,279.32","1,317.80","1,276.69","201.88M","1.79%"
"Aug 12, 2019","1,282.91","1,291.67","1,293.29","1,278.22","137.27M","-1.21%"
"Aug 09, 2019","1,298.61","1,311.31","1,314.83","1,294.17","154.20M","-1.24%"
"Aug 08, 2019","1,314.96","1,300.29","1,315.06","1,296.76","202.79M","1.81%"
"Aug 07, 2019","1,291.61","1,277.13","1,294.18","1,264.54","227.48M","0.27%"
"Aug 06, 2019","1,288.17","1,279.71","1,290.52","1,267.45","181.57M","1.40%"
"Aug 05, 2019","1,270.38","1,283.37","1,283.37","1,261.14","217.59M","-2.90%"
"Aug 02, 2019","1,308.32","1,314.61","1,315.81","1,300.77","166.74M","-0.84%"
"Aug 01, 2019","1,319.40","1,337.90","1,353.50","1,314.46","232.35M","-1.16%"
"Jul 31, 2019","1,334.82","1,351.79","1,353.45","1,322.66","206.89M","-1.32%"
"Jul 30, 2019","1,352.69","1,352.95","1,356.52","1,348.88","137.64M","-0.63%"
"Jul 29, 2019","1,361.22","1,367.83","1,367.85","1,354.11","129.81M","-0.74%"
"Jul 26, 2019","1,371.41","1,363.71","1,371.53","1,360.05","131.80M","0.01%"
"Jul 25, 2019","1,371.26","1,377.46","1,380.09","1,370.81","156.47M","-0.58%"
"Jul 24, 2019","1,379.28","1,363.54","1,379.44","1,363.54","176.71M","0.66%"
"Jul 23, 2019","1,370.28","1,371.00","1,371.49","1,361.24","163.69M","0.27%"
"Jul 22, 2019","1,366.59","1,369.42","1,371.16","1,359.17","159.45M","-0.07%"
"Jul 19, 2019","1,367.55","1,382.80","1,384.31","1,367.18","162.49M","-0.81%"
"Jul 18, 2019","1,378.74","1,376.94","1,380.93","1,366.79","173.03M","-1.08%"
"Jul 17, 2019","1,393.79","1,403.62","1,404.24","1,393.76","154.98M","-0.76%"
"Jul 16, 2019","1,404.53","1,406.04","1,409.25","1,401.40","140.97M","-0.26%"
"Jul 15, 2019","1,408.14","1,410.37","1,410.37","1,399.94","140.52M","0.15%"
"Jul 12, 2019","1,406.05","1,398.40","1,407.33","1,397.68","146.56M","0.83%"
"Jul 11, 2019","1,394.45","1,397.57","1,402.86","1,391.62","162.50M","0.22%"
"Jul 10, 2019","1,391.34","1,388.54","1,392.82","1,383.04","156.77M","0.50%"
"Jul 09, 2019","1,384.40","1,372.91","1,385.92","1,372.39","159.53M","0.63%"
"Jul 08, 2019","1,375.69","1,368.39","1,376.88","1,365.80","152.48M","0.26%"
"Jul 05, 2019","1,372.11","1,363.09","1,373.81","1,360.92","121.89M","0.15%"
"Jul 03, 2019","1,370.06","1,360.36","1,370.07","1,360.35","96.18M","0.77%"
"Jul 02, 2019","1,359.59","1,354.25","1,359.61","1,348.31","151.99M","0.34%"
"Jul 01, 2019","1,354.95","1,355.61","1,364.47","1,348.28","178.41M","0.99%"
"Jun 28, 2019","1,341.63","1,341.10","1,347.19","1,337.78","264.34M","-0.05%"
"Jun 27, 2019","1,342.24","1,337.36","1,344.59","1,336.63","174.27M","0.54%"
"Jun 26, 2019","1,335.01","1,335.61","1,339.14","1,334.02","162.23M","0.35%"
"Jun 25, 2019","1,330.38","1,345.99","1,346.66","1,328.17","174.02M","-1.11%"
"Jun 24, 2019","1,345.38","1,350.86","1,352.59","1,344.57","160.16M","-0.43%"
"Jun 21, 2019","1,351.14","1,353.75","1,359.83","1,350.14","258.05M","-0.22%"
"Jun 20, 2019","1,354.17","1,355.10","1,359.74","1,343.50","172.59M","0.63%"
"Jun 19, 2019","1,345.67","1,344.23","1,348.53","1,334.38","158.44M","0.35%"
